  -8.804732e-01  -4.740960e-01
  -9.191170e-01  -3.939848e-01
  -8.617660e-01  -5.073060e-01
  -8.785246e-01  -4.776971e-01
  -8.809223e-01  -4.732609e-01
  -8.675066e-01  -4.974256e-01
  -7.758648e-01  -6.308992e-01
  -8.959580e-01  -4.441389e-01
  -9.512888e-01  -3.083012e-01
  -8.823709e-01  -4.705546e-01
  -7.873716e-01  -6.164786e-01
  -8.811751e-01  -4.727901e-01
  -8.769069e-01  -4.806602e-01
  -7.865077e-01  -6.175805e-01
  -8.817124e-01  -4.717873e-01
  -8.046705e-01  -5.937216e-01
  -7.646333e-01  -6.444656e-01
  -8.896898e-01  -4.565654e-01
  -8.482193e-01  -5.296452e-01
  -7.639826e-01  -6.452368e-01
  -8.815447e-01  -4.721005e-01
  -8.908078e-01  -4.543802e-01
  -8.858079e-01  -4.640521e-01
  -8.619603e-01  -5.069758e-01
  -7.678293e-01  -6.406545e-01
  -8.156896e-01  -5.784898e-01
  -8.028861e-01  -5.961324e-01
  -8.845288e-01  -4.664855e-01
  -9.265017e-01  -3.762905e-01
  -9.099385e-01  -4.147431e-01
  -8.687002e-01  -4.953382e-01
  -8.552196e-01  -5.182658e-01
  -8.784479e-01  -4.778381e-01
  -9.097808e-01  -4.150891e-01
  -9.063198e-01  -4.225924e-01
  -9.304131e-01  -3.665127e-01
  -9.443803e-01  -3.288553e-01
  -8.433794e-01  -5.373185e-01
  -9.222180e-01  -3.866703e-01
  -8.533534e-01  -5.213328e-01
  -8.610748e-01  -5.084782e-01
  -9.153016e-01  -4.027691e-01
  -8.331949e-01  -5.529795e-01
  -9.444127e-01  -3.287623e-01
  -9.075315e-01  -4.199840e-01
  -8.962444e-01  -4.435606e-01
  -8.966182e-01  -4.428045e-01
  -9.618463e-01  -2.735902e-01
  -8.652870e-01  -5.012768e-01
  -8.084116e-01  -5.886176e-01
  -8.862071e-01  -4.632893e-01
  -8.025411e-01  -5.965968e-01
  -8.323263e-01  -5.542860e-01
  -7.876279e-01  -6.161512e-01
  -8.445350e-01  -5.355003e-01
  -8.404070e-01  -5.419557e-01
  -9.517853e-01  -3.067651e-01
  -8.957586e-01  -4.445408e-01
  -7.713469e-01  -6.364149e-01
  -8.419121e-01  -5.396147e-01
  -8.252139e-01  -5.648204e-01
  -8.626774e-01  -5.057546e-01
  -8.760690e-01  -4.821858e-01
  -7.904681e-01  -6.125033e-01
  -9.335402e-01  -3.584727e-01
  -7.352349e-01  -6.778124e-01
  -8.648471e-01  -5.020353e-01
  -7.625023e-01  -6.469855e-01
  -8.457528e-01  -5.335749e-01
  -9.248924e-01  -3.802289e-01
  -9.082464e-01  -4.184357e-01
  -8.544811e-01  -5.194824e-01
  -8.196727e-01  -5.728321e-01
  -9.094025e-01  -4.159171e-01
  -8.753532e-01  -4.834840e-01
  -8.342278e-01  -5.514200e-01
  -9.272095e-01  -3.745430e-01
  -8.470253e-01  -5.315525e-01
  -8.123670e-01  -5.831465e-01
  -7.948777e-01  -6.067697e-01
  -9.224375e-01  -3.861464e-01
  -8.900201e-01  -4.559214e-01
  -8.309155e-01  -5.563987e-01
  -8.795233e-01  -4.758558e-01
  -7.475299e-01  -6.642281e-01
  -8.300417e-01  -5.577014e-01
  -8.860806e-01  -4.635312e-01
  -8.935573e-01  -4.489491e-01
  -9.049232e-01  -4.255750e-01
  -9.190456e-01  -3.941513e-01
  -8.665622e-01  -4.990690e-01
  -9.053983e-01  -4.245632e-01
  -9.005545e-01  -4.347431e-01
  -9.052831e-01  -4.248088e-01
  -8.164607e-01  -5.774011e-01
  -8.338483e-01  -5.519937e-01
  -8.459316e-01  -5.332914e-01
  -9.373230e-01  -3.484617e-01
  -8.491687e-01  -5.281217e-01
  -9.203454e-01  -3.911065e-01
